,rerr,terr
220,0.15808637,0.102897026
221,0.29946598,0.3385831
222,0.26530737,0.07572457
223,0.21305074,0.21283606
224,0.37597346,0.1295702
225,0.4971345,0.5078709
226,0.08561336,0.10532045
227,0.1484565,0.45295912
228,0.29577646,0.19470742
229,0.21744595,0.6497651
230,0.19442599,0.29015866
231,0.47856185,0.31154647
232,0.0447248,0.010003457
233,0.06980936,0.045496903
234,0.5543603,0.3651558
235,0.53289926,0.26315346
236,0.398504,0.27239427
237,0.23678046,0.2203099
238,0.073523566,0.1495058
239,0.1814307,0.1601565
240,0.340593,0.3846035
241,0.19023125,0.18390678
242,0.27204263,0.15762933
243,0.3897025,0.38272622
244,0.053405657,0.4902065
245,0.39450228,0.5045473
246,0.15438756,0.49296907
247,0.5497089,0.15963084
248,0.0447248,0.023696227
249,0.21973225,0.13950533
250,0.13287432,0.19779547
251,0.3604953,0.2619877
252,0.41952327,0.16243848
253,0.63505524,0.30056173
254,0.29902238,0.23459128
255,0.49131387,0.47008517
256,0.3347751,0.43224865
257,0.0447248,0.01718308
258,0.4649332,0.41138297
259,0.30390808,0.57661444
260,0.060323246,0.090119496
261,0.05598317,0.060557533
262,0.1804277,0.46466064
263,0.4992309,0.39909294
264,0.0447248,0.029415673
265,0.2614856,0.31091228
266,0.0447248,0.02713285
267,0.47737902,0.45099097
268,0.12368441,0.14210531
269,0.12437242,0.044052463
270,0.0447248,0.054949638
271,0.06323117,0.09784012
272,0.68578005,0.2473454
273,0.30846763,0.5797136
274,0.3517976,0.16866323
275,0.15331718,0.16372375
276,0.0447248,0.0644853
277,0.37757114,0.33172345
278,0.0447248,0.015986295
279,0.0447248,0.018619476
280,0.25943354,0.15205823
281,0.46536294,0.42810908
282,0.38021898,0.4424652
283,0.2380997,0.36265942
284,0.36395696,0.48050925
285,0.060599446,0.33502048
286,0.05361739,0.09305157
287,0.4480727,0.6318349
288,0.14821693,0.15607777
289,0.53633904,0.38252687
290,0.0447248,0.033647068
291,0.67772305,0.41511148
292,0.5652459,0.47075662
293,0.407071,0.64030206
294,0.33284968,0.5448702
295,0.34416756,0.20949681
296,0.53984,0.28420526
297,0.3944682,0.31367594
298,0.43752447,0.22195655
299,0.33954978,0.18090467
300,0.15613364,0.46156117
301,0.21403232,0.3903117
302,0.0447248,0.032125343
303,0.12066581,0.17960642
304,0.118978426,0.14482258
305,0.050511215,0.04052288
306,0.0925646,0.08290674
307,0.27162796,0.39931434
308,0.11266744,0.2865363
309,0.25870112,0.3372636
310,0.05255473,0.11764006
311,0.61235535,0.23679368
312,0.0447248,0.040368564
313,0.27687696,0.376962
314,0.583352,0.37427935
315,0.42658243,0.4259581
316,0.18239932,0.2701373
317,0.10412312,0.047803402
318,0.70962,0.29685968
319,0.56178945,0.18978763
320,0.64605886,0.3469422
321,0.2373647,0.1857823
322,0.48312068,0.40738103
323,0.3579364,0.053088486
324,0.07276832,0.060151607
325,0.1203326,0.15120837
326,0.41883,0.2801634
327,0.33318153,0.24769256
328,0.0447248,0.004720415
329,0.07622475,0.04542458
330,0.23111255,0.112508394
331,0.27377063,0.16727749
332,0.29439878,0.67704225
333,0.3020422,0.5032291
334,0.0965988,0.2559385
335,0.14850242,0.10165377
336,0.47024655,0.28177974
337,0.20042099,0.4122329
338,0.0447248,0.0023023912
339,0.41712782,0.6667034
340,0.0447248,0.034914862
341,0.5518125,0.30712244
342,0.13621406,0.031490464
343,0.04984813,0.15004341
344,0.0447248,0.049389806
345,0.17181137,0.1153066
346,0.3521358,0.2265125
347,0.2010595,0.12853451
348,0.1805937,0.23039675
349,0.0447248,0.017923092
350,0.1419276,0.09661164
351,0.20071897,0.16304636
352,0.04976193,0.17477708
353,0.08225183,0.20805259
354,0.6742225,0.35603586
355,0.08785239,0.12304029
356,0.079079956,0.08863464
357,0.37437743,0.40065694
358,0.5759809,0.5304447
359,0.4349851,0.31696975
360,0.5443046,0.36398578
361,0.34848785,0.70341206
362,0.117639214,0.46869117
363,0.6142443,0.27645
364,0.41211137,0.27401114
365,0.11650227,0.57323587
366,0.36668286,0.2504005
367,0.3483035,0.21052949
368,0.7600234,0.19545346
369,0.051915433,0.043930113
370,0.3048019,0.05369004
371,0.5904857,0.32107702
372,0.07401366,0.03916966
373,0.0447248,0.00292707
374,0.0447248,0.06316208
375,0.0447248,0.0149536915
376,0.0447248,0.019070065
377,0.049603503,0.0833106
378,0.40300572,0.62759215
379,0.09441112,0.06596711
380,0.063132994,0.16283917
381,0.09755812,0.28409415
382,0.23076205,0.15060972
383,0.40410495,0.6567475
384,0.13075559,0.110778235
385,0.0447248,0.01661008
386,0.05795539,0.065334246
387,0.10943614,0.06859423
388,0.56103194,0.18733205
389,0.2552315,0.1524077
390,0.29719067,0.45250705
391,0.14334567,0.13230579
392,0.49403965,0.4677152
393,0.44332856,0.28742835
394,0.21151459,0.08372937
395,0.36397335,0.24592417
396,0.6275914,0.43253532
397,0.10228676,0.14093374
398,0.2927774,0.18813348
399,0.066844575,0.035123743
400,0.0447248,0.010020818
401,0.0447248,0.009649696
402,0.34092402,0.5737157
403,0.05206683,0.3586696
404,0.0495578,0.023513364
405,0.5798071,0.46445358
406,0.22105733,0.30955547
407,0.1726676,0.07856379
408,0.0447248,0.011399262
409,0.6716026,0.3515239
410,0.1347596,0.2563257
411,0.37486643,0.27342892
412,0.45275795,0.32004058
413,0.25905642,0.66303957
414,0.57589424,0.21113956
415,0.14730357,0.34459853
416,0.15456732,0.32387617
417,0.52005684,0.39005932
418,0.10376926,0.038917925
419,0.6220216,0.23053633
420,0.47491866,0.22663923
421,0.38713244,0.30282155
422,0.11527543,0.3130633
423,0.41335186,0.38847423
424,0.0447248,0.027711157
425,0.38493994,0.29837546
426,0.41212803,0.45087746
427,0.10360801,0.16170116
428,0.05369963,0.060053274
429,0.0447248,0.058550432
430,0.21985309,0.09656856
431,0.37129262,0.30298713
432,0.550122,0.25873208
433,0.16906047,0.07830246
434,0.49203128,0.16570504
435,0.5990478,0.36911556
436,0.24626222,0.41422224
437,0.5239643,0.4273554
438,0.35371608,0.45010933
439,0.40445197,0.20477982
440,0.07124726,0.031035624
441,0.65584654,0.29966515
442,0.61258805,0.13015224
443,0.18098818,0.33023584
444,0.31539726,0.600731
445,0.4736381,0.24567372
446,0.1082675,0.29024154
447,0.47711328,0.5861546
448,0.2722648,0.6635888
449,0.069232754,0.0506311
450,0.118146986,0.23190458
451,0.36359477,0.12082257
452,0.0447248,0.004492749
453,0.23804358,0.22439295
454,0.1036011,0.101556465
455,0.4135044,0.114148974
456,0.34846693,0.42535913
457,0.07623101,0.09747045
458,0.39221823,0.2128554
459,0.0447248,0.036408294
460,0.44333854,0.2080901
461,0.13192163,0.044812184
462,0.36307353,0.5565629
463,0.5961666,0.5193497
464,0.17584625,0.14515309
465,0.32290486,0.15606657
466,0.15532662,0.064305134
467,0.0447248,0.0401774
468,0.0447248,0.035228398
469,0.36839938,0.37943083
470,0.28796712,0.5196606
471,0.08409711,0.0953027
472,0.24745986,0.49150267
473,0.3884442,0.27143204
474,0.27406016,0.25138995
475,0.0447248,0.038039047
476,0.2504975,0.71348876
477,0.22592339,0.16318631
478,0.29250467,0.16103265
479,0.0447248,0.035850406
480,0.19262905,0.09598852
481,0.13996226,0.21866594
482,0.3709057,0.22102697
483,0.5336871,0.28033304
484,0.04507141,0.13482924
485,0.27537322,0.6591923
486,0.15535899,0.12134216
487,0.18628581,0.40519685
488,0.34645742,0.18966709
489,0.06892879,0.06435203
490,0.52692884,0.22799817
491,0.51766706,0.41305673
492,0.6190242,0.41177422
493,0.4581667,0.1603639
494,0.7601971,0.14728224
495,0.45385793,0.34602907
496,0.32697976,0.23581278
497,0.25917086,0.4998013
498,0.16865614,0.11823484
499,0.6882378,0.19039059
500,0.0447248,0.3851065
501,0.20347348,0.21522295
502,0.27203685,0.507167
503,0.21464323,0.44882008
504,0.4548903,0.38681152
505,0.29852465,0.15009642
506,0.27941895,0.67085534
507,0.663772,0.2302235
508,0.09639341,0.079400726
509,0.26091966,0.3524484
510,0.37319398,0.6761227
511,0.36908564,0.6495604
512,0.3828727,0.510594
513,0.1378,0.0772448
514,0.583015,0.3148023
515,0.4618994,0.5851065
516,0.14597699,0.37600937
517,0.42051372,0.6560526
518,0.6395677,0.3877424
519,0.31472674,0.3631623
520,0.1881088,0.2887748
521,0.3614771,0.1490091
522,0.0447248,0.057062533
523,0.18150863,0.13269512
524,0.21290015,0.49082586
525,0.49398762,0.350011
526,0.12815334,0.09716346
527,0.34974733,0.3888593
528,0.3517921,0.34807342
529,0.14420015,0.10846794
530,0.2337087,0.27442446
531,0.12681346,0.10342989
532,0.55072737,0.53863436
533,0.16766968,0.5492411
534,0.419836,0.45744553
535,0.5653463,0.2114497
536,0.07657772,0.07447479
537,0.22154285,0.18389258
538,0.2894798,0.18040368
539,0.21867476,0.35299727
540,0.3212995,0.71794003
541,0.13437575,0.29768828
542,0.30417168,0.32462052
543,0.18611324,0.7708923
544,0.19073872,0.6392304
545,0.17027055,0.23241556
546,0.22181448,0.38426602
547,0.44166318,0.13194111
548,0.27417818,0.1284684
549,0.7307251,0.23212788
550,0.079330064,0.034737304
551,0.28310516,0.19857588
552,0.3081447,0.10742989
553,0.19522832,0.15234786
554,0.07745775,0.09355918
555,0.5066031,0.37069795
556,0.64121085,0.18803151
557,0.19431859,0.14645875
558,0.47348857,0.5796374
559,0.16258374,0.18634766
560,0.58038086,0.40853214
561,0.0447248,0.2559068
562,0.28415394,0.7314993
563,0.18835981,0.30956763
564,0.31838846,0.33811685
565,0.45511165,0.333435
566,0.13680798,0.1038282
567,0.40579185,0.64701664
568,0.38953492,0.27828923
569,0.116428405,0.75260043
570,0.10766236,0.2948749
571,0.15389608,0.115504935
572,0.22185458,0.3172806
573,0.0447248,0.043313846
574,0.111862995,0.11484334
575,0.34136266,0.35548744
576,0.15682667,0.107501194
577,0.1541556,0.5894231
578,0.5284374,0.4218946
579,0.29763693,0.39683345
580,0.07433217,0.08003166
581,0.0447248,0.004854981
582,0.32487807,0.6836226
583,0.10671074,0.14125389
584,0.38685733,0.38247094
585,0.5217413,0.17439881
586,0.32661062,0.26214778
587,0.68762875,0.34103966
588,0.06209278,0.04086225
589,0.2592741,0.44027832
590,0.2196595,0.24165958
591,0.19683245,0.13639058
592,0.0447248,0.01815095
593,0.3364625,0.45134103
594,0.43058053,0.3125015
595,0.19440253,0.08527751
596,0.49558103,0.23210618
597,0.053275973,0.33208913
598,0.7026135,0.35532665
599,0.16776896,0.0966276
600,0.2208849,0.1840427
601,0.5394254,0.41342738
602,0.0447248,0.21781407
603,0.20949328,0.23708084
604,0.058300123,0.30428028
605,0.37971437,0.28369755
606,0.23166771,0.33802226
607,0.5472919,0.3669216
608,0.0447248,0.12174296
609,0.3673798,0.33177054
610,0.38941687,0.27214208
611,0.26814002,0.18095061
612,0.12935011,0.46736676
613,0.26263595,0.40625027
614,0.393797,0.6646572
615,0.60148513,0.46456945
616,0.5960454,0.2981643
617,0.24915078,0.2556672
618,0.6868361,0.2845704
619,0.0447248,0.030006833
620,0.0447248,0.008435643
621,0.231798,0.15091066
622,0.0447248,0.007523889
623,0.27663305,0.5672414
624,0.42911705,0.50173014
625,0.0447248,0.03494732
626,0.32480672,0.28627035
627,0.50418395,0.5907446
628,0.09141481,0.06790338
629,0.17322247,0.07949651
630,0.4600618,0.43804112
631,0.10548373,0.022857765
632,0.42822513,0.5392765
633,0.29653457,0.13899781
634,0.0447248,0.34703138
635,0.065434076,0.14441134
636,0.0447248,0.14781477
637,0.24758443,0.26212746
638,0.30743444,0.5411179
639,0.09889766,0.08454891
640,0.0447248,0.004732278
641,0.46048662,0.30941755
642,0.38792863,0.68284017
643,0.0447248,0.032987826
644,0.07368729,0.09660023
645,0.62836325,0.48014313
646,0.18076551,0.10623801
647,0.059005786,0.08706107
648,0.09648502,0.0708266
649,0.0447248,0.025300125
650,0.37986743,0.3234647
651,0.14498198,0.11600665
652,0.49448594,0.24723983
653,0.086786166,0.3166236
654,0.58575535,0.19209039
655,0.38473573,0.27292085
656,0.106734246,0.5415997
657,0.13717984,0.24852593
658,0.45714712,0.26829243
659,0.2194986,0.28720483
660,0.5182447,0.56306344
661,0.17763214,0.12072263
662,0.57584167,0.4667061
663,0.54597276,0.5465757
664,0.06241469,0.12649168
665,0.7132274,0.23703493
666,0.11240844,0.03963212
667,0.7159252,0.28829786
668,0.20763943,0.6651488
669,0.5611379,0.39335957
670,0.089084245,0.19983722
671,0.062085096,0.36995572
672,0.43778744,0.22386982
673,0.39461145,0.48379746
674,0.61856925,0.48905507
675,0.6116146,0.18074875
676,0.0447248,0.048058916
677,0.25274262,0.3893497
678,0.12930481,0.12617531
679,0.6808562,0.25437284
680,0.38097024,0.26422024
681,0.3771674,0.6824424
682,0.2874916,0.4595934
683,0.15887949,0.17614925
684,0.43611303,0.6487708
685,0.393508,0.45924923
686,0.0447248,0.011618506
687,0.089314416,0.11746162
688,0.25638154,0.10896109
689,0.053096578,0.07932122
690,0.61303174,0.27966598
691,0.2844298,0.576659
692,0.33842054,0.5077951
693,0.42716977,0.5755689
694,0.50653136,0.4432761
695,0.48720345,0.4896001
696,0.12598604,0.37436903
697,0.2563914,0.22948594
698,0.0447248,0.021491151
699,0.20193271,0.19054686
700,0.24296427,0.085307665
701,0.4208357,0.58526486
702,0.174743,0.17836101
703,0.23723184,0.12733828
704,0.5557035,0.15427047
705,0.281545,0.22023305
706,0.30140597,0.19045037
707,0.72538537,0.2552397
708,0.5882943,0.4641968
709,0.13800551,0.074226916
710,0.33993542,0.30759043
711,0.29000843,0.24156632
712,0.20739295,0.14018795
713,0.112355284,0.15370025
714,0.07893647,0.105431944
715,0.07095023,0.12864333
716,0.4502887,0.5942348
717,0.052663546,0.14247397
718,0.39426342,0.16266151
719,0.63869154,0.268594
720,0.0447248,0.037626665
721,0.30724293,0.096693434
722,0.088256344,0.07818955
723,0.5698244,0.19265454
724,0.14198826,0.06720085
725,0.22217345,0.6736009
726,0.44216684,0.4452442
727,0.25777265,0.28613526
728,0.29957628,0.27848908
729,0.14563566,0.27177724
730,0.5300317,0.12195087
731,0.26405194,0.19365183
732,0.0447248,0.019166848
733,0.0447248,0.03360973
734,0.2625519,0.2995045
735,0.19188476,0.10936893
736,0.12071928,0.055116836
737,0.3799941,0.5824106
738,0.0447248,0.05844666
739,0.30951154,0.0941018
740,0.069511354,0.092321016
741,0.33195353,0.5143002
742,0.0447248,0.045072626
743,0.0447248,0.03058472
744,0.2515739,0.18555105
745,0.46399805,0.61060774
746,0.10668164,0.09245652
747,0.2311417,0.5971822
748,0.081758484,0.17225496
749,0.31745106,0.1450334
750,0.5465377,0.054258227
751,0.26128584,0.30686158
752,0.24578841,0.45423704
753,0.0447248,0.021586776
754,0.22912602,0.40711513
755,0.0447248,0.047585126
756,0.35806873,0.21077868
757,0.23423624,0.119070634
758,0.54198146,0.52393556
759,0.4156556,0.62002325
760,0.0510467,0.0732905
761,0.10540898,0.22903691
762,0.20319366,0.1234883
763,0.15595262,0.277278
764,0.43968478,0.3708143
765,0.2561826,0.13202718
766,0.3623367,0.23345336
767,0.082396805,0.18521601
768,0.05781321,0.20829439
769,0.33701342,0.44590464
770,0.10424463,0.29642245
771,0.51683515,0.4742965
772,0.13450383,0.098578535
773,0.54635555,0.2191722
774,0.20215668,0.114554375
775,0.27470514,0.2880389
776,0.098017216,0.07689368
777,0.17571469,0.27466652
778,0.3302991,0.7134402
779,0.49491757,0.3899285
780,0.16866466,0.33924946
781,0.070808835,0.039826464
782,0.2744827,0.15696324
783,0.05052538,0.050272744
784,0.6691397,0.2685624
785,0.5823629,0.37409097
786,0.26344147,0.19158468
787,0.0447248,0.10059318
788,0.21885328,0.30785042
789,0.16954581,0.27731103
790,0.0447248,0.057461724
791,0.1504357,0.22933103
792,0.0447248,0.04654165
793,0.10689973,0.14670317
794,0.0484382,0.21111877
795,0.09101172,0.2622266
796,0.044867218,0.048637677
797,0.3161251,0.2190721
798,0.2897799,0.1890618
799,0.3276794,0.22454165
800,0.22512801,0.4192428
801,0.27042794,0.53921694
802,0.15406397,0.17791156
803,0.5365667,0.48250413
804,0.11512505,0.0782676
805,0.28311113,0.58128715
806,0.3403067,0.7095016
807,0.49086875,0.17297646
808,0.17006782,0.14042167
809,0.60212505,0.5168643
810,0.5440688,0.21926564
811,0.22776635,0.48849928
812,0.51744926,0.5844697
813,0.1588923,0.3724386
814,0.19785754,0.51846004
815,0.048516918,0.08562404
816,0.22137895,0.14333051
817,0.3346056,0.3471885
818,0.0848347,0.4598189
819,0.46961182,0.61606073
820,0.15962821,0.1559445
821,0.30326247,0.4528579
822,0.37637907,0.23650032
823,0.48212507,0.319021
824,0.1414667,0.12523696
825,0.36869884,0.62517166
826,0.08692908,0.29565552
827,0.4078928,0.3966114
828,0.12975888,0.5551857
829,0.65539175,0.27367368
830,0.18651225,0.49146596
831,0.0447248,0.0107404515
832,0.36960244,0.31201133
833,0.0447248,0.027893517
834,0.3591122,0.3095534
835,0.3048019,0.29456747
836,0.14217347,0.24697332
837,0.19661532,0.1886761
838,0.47931382,0.36612058
839,0.373754,0.424575
840,0.3019027,0.22489221
841,0.6016075,0.2862552
842,0.20266782,0.29462996
843,0.32163984,0.098044105
844,0.42722818,0.31804022
845,0.53636307,0.25688246
846,0.045923244,0.1364504
847,0.21046838,0.2546116
848,0.6864345,0.39782432
849,0.055490997,0.46472597
850,0.049603503,0.08982769
851,0.39882764,0.34256747
852,0.095021196,0.18398148
853,0.16505435,0.20637764
854,0.6620608,0.44172108
855,0.25730553,0.23169741
856,0.49380907,0.111179166
857,0.32080653,0.45835578
858,0.1493252,0.100428805
859,0.464423,0.31330872
860,0.31816673,0.6334709
861,0.0447248,0.010096881
862,0.4890791,0.26906145
863,0.34059265,0.46797436
864,0.5548031,0.41865763
865,0.574531,0.4545724
866,0.64214,0.30616742
867,0.096063375,0.07606322
868,0.21866542,0.31869107
869,0.63934433,0.34739542
870,0.17519498,0.30418748
871,0.6602016,0.32734457
872,0.1765766,0.2825855
873,0.0447248,0.00084115233
874,0.12964828,0.1222437
875,0.0447248,0.043984856
876,0.3536727,0.67892617
877,0.70444095,0.3523457
878,0.51278406,0.33354992
879,0.11265472,0.25108072
880,0.53570414,0.25413752
881,0.101934746,0.05260573
882,0.11331872,0.14552228
883,0.22392331,0.15670058
884,0.42368746,0.26056558
885,0.08173805,0.16838904
886,0.2996397,0.25345516
887,0.07815099,0.051058773
888,0.38707843,0.6741824
889,0.48056188,0.38220719
890,0.22020483,0.27201813
891,0.47682893,0.29804933
892,0.0447248,0.13610126
893,0.3684646,0.3351047
894,0.0447248,0.008540278
895,0.15296005,0.0967937
896,0.2634273,0.3061744
897,0.42993805,0.53786623
898,0.215335,0.6841042
899,0.44565785,0.4940733
900,0.27954945,0.55909437
901,0.0447248,0.05888002
902,0.0447248,0.059494313
903,0.48055595,0.57817245
904,0.34271926,0.0931795
905,0.4629314,0.405999
906,0.33968648,0.1589575
907,0.14831135,0.1777797
908,0.0447248,0.051818445
909,0.11753659,0.055419687
910,0.29507384,0.34366053
911,0.568615,0.27059725
912,0.3625344,0.2643086
913,0.16080065,0.12210593
914,0.19486481,0.25103614
915,0.08057192,0.04607596
916,0.059326332,0.04094741
917,0.17142256,0.16713966
918,0.31410846,0.22353593
919,0.3579949,0.5906239
920,0.42231503,0.43440968
921,0.2924476,0.39776042
922,0.3640939,0.24165106
923,0.07260417,0.11382054
924,0.094293445,0.052795485
925,0.14130598,0.12282371
926,0.30187303,0.31148413
927,0.45161313,0.34400412
928,0.49685273,0.40753618
929,0.0447248,0.028255556
930,0.2698338,0.5133081
931,0.09188632,0.04658619
932,0.3206012,0.2571032
933,0.2988953,0.1863985
934,0.10344075,0.13815282
935,0.13739237,0.20909391
936,0.4603541,0.41930142
937,0.37320933,0.17621478
938,0.0447248,0.027874384
939,0.21580704,0.09709369
940,0.29734454,0.5897914
941,0.27415484,0.16499896
942,0.0806045,0.33408606
943,0.47323963,0.15156163
944,0.16453625,0.6345029
945,0.10731121,0.093788266
946,0.55928254,0.38506293
947,0.17704965,0.4200046
948,0.580243,0.47979575
949,0.08168839,0.10611397
950,0.54477453,0.19794099
951,0.31637463,0.21947299
952,0.53734994,0.39231277
953,0.12171105,0.059766855
954,0.12759809,0.15956265
955,0.1311372,0.11770525
956,0.08707314,0.24744758
957,0.33301964,0.14237583
958,0.19239666,0.052725468
959,0.046637002,0.120514885
960,0.2366305,0.39631978
961,0.095447436,0.064541705
962,0.23980309,0.045235015
963,0.22329003,0.1407351
964,0.37845746,0.47902772
965,0.36532316,0.14074585
966,0.42255697,0.5233347
967,0.17790045,0.19014636
968,0.33679956,0.3436855
969,0.06164741,0.13923727
970,0.60278493,0.25272444
971,0.31516162,0.35362107
972,0.14361162,0.12792931
973,0.4498859,0.30626702
974,0.3522395,0.14887413
975,0.18987978,0.22908935
976,0.35718024,0.38314915
977,0.13192254,0.20643798
978,0.16931745,0.32548973
979,0.10047044,0.17656867
980,0.07222191,0.051502068
981,0.12506528,0.057254717
982,0.38678527,0.5788777
983,0.30075315,0.23367772
984,0.114672735,0.12758018
985,0.2528913,0.2763456
986,0.28266996,0.07969539
987,0.49040273,0.5744696
988,0.27129853,0.19084454
989,0.26974258,0.23418082
990,0.28557837,0.6217218
991,0.13026002,0.16834116
992,0.6276243,0.37069768
993,0.5669822,0.37516853
994,0.37052238,0.6601139
995,0.3781221,0.32178944
996,0.19113947,0.29282498
997,0.23035568,0.47136998
998,0.0447248,0.004532179
999,0.2389574,0.29057562
