,rerr,terr
266,2.5196207,1.0341207
267,2.9186394,0.90617746
268,2.9638307,0.90841925
269,2.2700005,0.34495908
270,1.8089306,0.84518224
271,2.5195131,1.136281
272,1.3496091,0.67552453
273,3.0115,1.5880412
274,2.990827,0.67098606
275,2.7443006,1.3279266
276,2.8797803,1.4334713
277,2.3858168,1.264617
278,2.613263,0.8553696
279,3.0372798,0.9259551
280,1.1564789,0.73833174
281,1.8607264,1.3692815
282,1.4843087,0.80687505
283,3.0727262,0.8128483
284,2.1610305,1.3088161
285,3.0711792,1.0897386
286,3.0720007,0.63427407
287,3.0968678,1.0159171
288,2.6979802,1.1914651
289,2.004228,1.3188347
290,1.1481513,1.2635411
291,2.5997705,0.54155827
292,3.0688283,0.861595
293,1.7666645,1.1703444
294,2.9788308,0.47679755
295,1.8259721,0.9334717
296,2.1812835,0.9833373
297,2.616105,1.2025684
298,2.7068667,1.2803122
299,3.0782182,0.96391106
300,2.2038424,0.61106277
301,2.3919754,1.1352508
302,3.0968678,0.8922311
303,2.7985907,1.4209012
304,2.8377244,0.90647066
305,1.4049714,1.2044106
306,1.8743374,1.2599245
307,1.6690307,1.2054472
308,1.7825481,1.0533024
309,2.033871,0.290663
310,1.3127732,0.9256862
311,2.7554815,0.88335
312,2.580298,1.3694606
313,2.7971067,1.0054952
314,1.7836554,0.7864923
315,1.408311,0.9012341
316,2.3776824,1.3829682
317,1.1475216,0.13998844
318,1.0743186,0.9554898
319,2.8644474,1.3238173
320,2.8731256,1.2875222
321,1.8351573,0.38994867
322,3.0968678,1.025783
323,2.5641787,1.2381601
324,2.4171033,0.97819567
325,2.5128028,0.567934
326,1.8773756,0.9916994
327,1.3593801,1.2141457
328,1.8763359,0.89381886
329,2.3070645,0.61270213
330,2.1884253,1.1891097
331,1.6525557,0.91789633
332,2.9899073,0.9419034
333,2.9482334,0.6869261
334,1.2975216,0.5874715
335,0.8959954,0.620299
336,3.0892425,1.2520815
337,1.3425729,0.8589197
338,2.7632792,0.51063013
339,2.9672515,1.0106682
340,2.716903,1.064449
341,3.0968678,1.2900884
342,2.0213466,0.90070754
343,1.9846427,0.769242
344,2.3738282,1.3392212
345,3.0287552,1.2334098
346,2.7915328,1.135258
347,2.1512442,1.5235972
348,2.7185328,0.9846764
349,1.2908794,1.2383853
350,2.1769545,1.2217742
351,3.0930781,1.1949677
352,2.550661,1.2658272
353,1.8467833,0.6623402
354,0.90008134,0.94502586
355,2.0445375,0.91594887
356,3.0935712,0.3123053
357,1.5340964,0.994181
358,2.1871223,0.9321653
359,2.6439595,0.89976525
360,2.2822895,0.6726259
361,2.166223,0.85991675
362,2.0606031,0.61646867
363,2.8614044,1.1748422
364,3.0856915,0.8770692
365,2.6837173,0.91040385
366,1.1160922,1.1082653
367,1.7902205,1.0246135
368,2.6242132,0.79399085
369,2.1674352,0.7881412
370,2.3354251,1.0071309
371,1.8726108,1.0043446
372,2.7107344,0.66963655
373,3.0968678,0.6116608
374,1.8812804,0.63325965
375,2.393962,1.3201987
376,1.2453464,0.9521429
377,1.7642058,0.8687857
378,1.8243266,1.2586336
379,2.9236934,1.0502223
380,3.0608017,1.019992
381,1.5754039,1.3497217
382,2.8127666,0.99601984
383,2.958882,1.3086839
384,2.5808198,1.0342752
385,3.0968678,1.1856574
386,2.4782286,0.98994404
387,2.697725,1.1296463
388,2.4739637,0.6016791
389,2.7753942,0.76819795
390,2.810876,1.1281332
391,3.0462353,0.87029594
392,3.0968678,0.7939597
393,2.950386,0.98307437
394,1.9757426,0.4490934
395,2.2433674,1.0584669
396,1.9216188,1.0077885
397,2.450128,1.2564433
398,2.131939,1.0503633
399,2.0134046,1.0107094
400,2.3077655,1.291017
401,2.55755,1.0000027
402,3.0935698,1.0640204
403,2.4108088,0.8920576
404,2.561908,0.8718324
405,2.4306867,0.81537193
406,1.6625623,0.38731465
407,1.4943478,0.7547488
408,1.8020732,0.93615884
409,2.9057267,0.6891267
410,2.706001,0.92151654
411,3.0170777,1.3192444
412,2.6184874,0.91277766
413,2.7951524,1.369255
414,2.160723,0.9121918
415,2.6676369,1.178414
416,3.0660732,0.37730104
417,3.0582397,0.96430665
418,2.2678604,0.9049112
419,2.2729864,1.0684786
420,2.7651424,0.93504524
421,1.1170536,1.1544456
422,0.89234185,1.0296605
423,2.076654,1.1324714
424,2.1206322,1.0167208
425,2.7719305,1.2040645
426,2.869371,0.7256232
427,2.905645,1.0387405
428,1.2371434,0.5878347
429,2.656059,1.238882
430,2.2431917,0.46134537
431,2.6733434,0.94029915
432,2.1723473,1.0923288
433,2.3576038,1.3659009
434,2.1287894,1.0714675
435,2.7027743,1.2585814
436,0.7822708,1.2634887
437,2.4997969,0.7525091
438,2.2554202,0.46252677
439,1.9330697,1.0891609
440,2.8605351,1.0109655
441,2.6664052,1.4461023
442,2.2903647,0.7864155
443,1.6915929,0.47279945
444,2.8393898,0.7741292
445,2.9038556,0.72246903
446,2.4857762,1.2799305
447,2.8315887,0.46759325
448,2.649301,1.2735776
449,1.5920206,1.4336557
450,1.4146968,1.2981944
451,2.7530184,0.24433911
452,1.857388,0.72745043
453,3.0968678,0.9125733
454,2.5508387,0.7809254
455,1.3232824,0.9957889
456,1.5099618,0.7686785
457,1.9729432,0.8054549
458,2.0094168,1.2024024
459,2.99208,1.0149668
460,2.0082812,1.0711482
461,1.8021888,1.0898478
462,2.3400521,1.3134117
463,3.0968678,0.42229205
464,0.78017646,0.8742499
465,2.8374243,0.90879554
466,3.0150383,1.2368947
467,1.1934854,0.86890393
468,0.42859876,0.735466
469,3.0573814,0.97900033
470,2.102964,1.1739581
471,2.6187599,1.0895388
472,3.0968678,0.9110322
473,0.82211185,0.9390127
474,2.7250419,1.261653
475,0.59964794,0.47439578
476,3.0968678,1.0921266
477,2.8972788,0.7341351
478,3.059897,0.4526547
479,1.2148489,1.3240229
480,2.1981645,1.0760039
481,1.7544999,0.6677242
482,2.651221,1.0923849
483,2.0462692,1.066271
484,1.269866,1.0192541
485,2.086285,1.210256
486,2.7112913,1.4212127
487,1.2248095,0.79503095
488,2.7702427,0.8769399
489,1.9230827,1.0157977
490,2.9297876,1.0560812
491,2.3230257,1.2392882
492,1.0325496,0.9628685
493,2.8007023,1.4528079
494,2.5487828,0.5175105
495,3.0628455,1.2775965
496,3.0968678,0.65609276
497,2.9126534,1.1065147
498,2.3643878,0.9844082
499,2.4224148,1.2920206
500,2.3380842,1.2258455
501,3.0968678,1.2187642
502,2.546729,0.6203802
503,2.9334266,0.5494159
504,1.9037197,1.4146827
505,2.6410902,0.51237136
506,1.8415524,1.3579371
507,2.7156417,1.1105539
508,0.87045676,1.3158276
509,1.562918,1.3703883
510,3.0433576,1.4098992
511,3.0341692,0.34110078
512,0.5333231,0.7702126
513,2.1433876,0.90017533
514,1.5415295,0.6651324
515,2.5529606,0.840726
516,2.114203,1.4007298
517,1.0847545,1.1936467
518,2.7297213,1.008409
519,2.3125525,1.0465167
520,2.007093,1.425977
521,1.843297,1.1007715
522,1.3165293,0.9956468
523,2.9026256,0.8282266
524,2.3642278,1.3748075
525,1.1441569,0.85259914
526,3.0386407,1.3951995
527,2.5428877,0.9999656
528,1.9530509,0.90186894
529,1.2010883,1.2242074
530,3.0968678,0.913432
531,1.9452751,1.3131484
532,1.6259029,0.7762871
533,1.6684997,1.2159735
534,2.2968378,1.491135
535,2.901118,0.8215737
536,3.0923088,0.9362906
537,2.369868,0.7914028
538,2.7247846,0.6911611
539,2.7020905,0.70177215
540,2.4906704,1.0726496
541,2.8788586,0.33878753
542,2.134829,1.0963306
543,2.7598784,1.3605604
544,2.0649552,0.9003224
545,2.1406941,1.0726312
546,2.253411,1.6226859
547,1.1340888,0.328834
548,3.0082736,0.7237051
549,2.770351,1.198852
550,1.635292,0.78821075
551,2.0639865,0.8994986
552,1.1064413,0.7277599
553,2.6821017,0.9677891
554,2.662187,0.52467304
555,2.6538303,0.5582739
556,2.7829568,1.0928059
557,2.647649,1.4942251
558,2.8130994,0.84793675
559,2.7709854,1.0416654
560,1.8979657,0.38792613
561,1.4137015,1.1723357
562,2.878045,1.2876406
563,2.0453167,1.2592384
564,2.4295905,0.751599
565,2.1259325,1.2027586
566,2.8193305,1.0039785
567,2.7876408,1.3209842
568,2.871875,0.59262174
569,2.6260774,1.1010352
570,2.6688616,0.95012504
571,2.147066,1.3759085
572,2.6627104,1.1678029
573,2.0201037,1.2122767
574,2.7468135,0.9830219
575,1.853249,1.1071368
576,2.1446824,0.6878167
577,2.1815386,0.5461776
578,2.8531651,0.7005018
579,2.9535897,0.71841687
580,2.2681456,1.3554947
581,2.3616655,0.8400812
582,2.1947687,1.4890903
583,1.7556617,0.29514787
584,1.9691291,1.4857274
585,1.9828116,1.3395925
586,2.4577565,0.8901259
587,2.7076206,1.2087281
588,1.4258391,1.0818408
589,3.0363958,0.87075686
590,1.5548335,0.83686537
591,2.0416603,0.82124704
592,1.7918441,0.76187265
593,2.7455306,0.9084893
594,2.8074992,0.95107675
595,2.018417,1.1311158
596,1.5450163,1.1007426
597,2.147775,1.0572648
598,2.6290112,1.2103779
599,2.0295458,0.6952947
600,2.3379838,1.3402642
601,1.0734053,1.3665696
602,2.9912066,0.65499073
603,1.871572,0.8853481
604,2.5707576,0.6606919
605,2.6384287,0.4934472
606,2.3024256,0.31763154
607,2.8856955,1.2996513
608,2.554073,0.8863297
609,2.2193139,0.935325
610,3.0460966,0.9699564
611,2.8973877,0.60017115
612,2.1474948,0.61677456
613,1.9361749,0.644664
614,2.6183205,1.3009534
615,2.4148304,0.887214
616,1.7536719,0.59887016
617,1.7138824,0.8840937
618,2.6595023,1.5003905
619,2.2651153,1.4004012
620,2.3153536,0.8356817
621,1.6524942,1.1548206
622,2.6447608,0.7158405
623,2.4385412,1.2766442
624,2.7207568,1.1847243
625,2.4713829,0.5563236
626,2.420929,0.5941182
627,3.0237064,0.686083
628,2.5635772,0.63639593
629,2.2126496,0.6765302
630,2.4454803,1.002223
631,2.3427415,0.45879117
632,0.8907324,0.35493946
633,2.0760226,0.6745517
634,2.143235,1.5282614
635,2.243137,1.3251499
636,2.4826603,0.89366174
637,3.0008974,1.4365462
638,3.0244164,0.965665
639,2.2677774,1.0079945
640,2.4733207,1.0372188
641,1.37612,1.1922791
642,2.8996234,1.0519813
643,1.9145931,0.87501603
644,2.0453818,1.0268083
645,1.9411918,0.45381537
646,2.890854,0.73920375
647,3.0968678,1.34809
648,3.0968678,0.79204005
649,2.9098973,1.2835895
650,1.1488973,1.100921
651,1.5943164,0.74666893
652,2.7588952,1.0020071
653,2.1989117,0.61906105
654,2.9797812,1.2418096
655,1.9765066,0.29052126
656,2.3772714,0.9000184
657,0.54603726,1.0147718
658,2.6663625,1.2501237
659,2.54183,1.0583695
660,2.2992654,0.70483345
661,2.8788388,0.5075069
662,2.9066193,0.61918736
663,2.7165594,1.1972333
664,1.8377092,0.65935075
665,2.459851,1.1489456
666,3.0083153,0.5843561
667,1.5460745,1.0439876
668,0.9906005,1.4474081
669,1.0735948,1.3198433
670,1.768783,1.0591615
671,2.6086957,1.1183654
672,2.919684,1.1036986
673,2.155629,0.84722114
674,0.9284297,0.6109101
675,2.003524,0.9640456
676,2.2793581,0.53256863
677,2.2812123,1.1645265
678,2.8566391,1.0355002
679,3.0968678,0.9662139
680,2.6582274,0.97646844
681,1.5650917,0.24180032
682,1.9383173,1.2467744
683,2.3394268,1.0168871
684,0.8331521,0.9083602
685,1.3495679,1.2171702
686,2.8488753,1.0252331
687,3.0729587,0.8214829
688,1.718084,1.2528273
689,1.5994437,0.6551091
690,2.4612064,1.300035
691,1.9218698,1.441418
692,2.128915,1.173725
693,2.8737776,0.9516975
694,1.8115658,0.8335234
695,2.298277,0.98779947
696,2.5495555,0.94989634
697,2.5466409,0.7683002
698,2.6696768,1.2177949
699,3.0657368,0.89060414
700,1.6710203,0.7164176
701,3.0364974,1.0369112
702,3.0780435,0.897515
703,2.175725,0.45869818
704,1.3521352,0.7602458
705,2.2819924,0.7792323
706,0.9305077,1.0553215
707,2.0577636,1.002232
708,2.2178476,1.2526509
709,1.92672,0.6094877
710,1.9241642,1.004132
711,1.950606,1.196347
712,2.3736048,0.9463178
713,2.883905,0.7867518
714,2.840531,0.710979
715,3.0968678,0.96107656
716,1.9172983,1.3616576
717,2.7993405,0.7043997
718,0.73467064,1.1750603
719,2.9855795,1.0251865
720,2.3133898,0.75353974
721,1.9510908,0.431425
722,3.0968678,0.8597607
723,2.758343,1.3544261
724,2.7402427,1.2170466
725,1.2569591,1.3752482
726,1.2918674,1.1435063
727,2.7148285,1.3503764
728,2.623882,0.9715138
729,1.0700107,1.247876
730,1.9940054,0.63456947
731,2.4674466,1.042021
732,2.5227315,1.0438889
733,2.3862495,0.3294039
734,2.496618,0.98156625
735,0.57057834,1.1715622
736,2.1587756,1.1375201
737,1.417728,0.9731444
738,1.289509,0.90591705
739,2.211841,1.3002896
740,0.47775173,0.68707347
741,3.0736847,0.8227548
742,2.6181169,0.62929904
743,1.9983033,0.86101913
744,1.3841083,0.95002824
745,1.9736977,0.29785463
746,2.792106,1.2326236
747,1.9213153,1.3974669
748,2.559012,1.1996195
749,2.971716,0.91721636
750,3.0199022,0.9498192
751,2.571558,0.46402526
752,2.030798,0.82590026
753,1.0922339,0.8018799
754,1.6192417,0.7015895
755,2.5269299,1.4209193
756,2.2180874,0.70792514
757,2.388117,1.0140516
758,2.9669566,1.132813
759,1.5537271,1.4648057
760,2.1995995,0.89616513
761,1.9128098,0.5798017
762,1.3292533,1.0159255
763,2.9875925,0.76678085
764,2.063732,0.94089895
765,0.80287874,0.9999192
766,0.91005397,1.3336053
767,2.5541117,1.0796531
768,2.7003248,0.61984247
769,1.8297957,0.7087794
770,2.4990506,0.96627593
771,1.9854664,0.32774603
772,1.737264,1.2319815
773,3.0316083,1.219013
774,2.0283444,1.0406442
775,1.8086606,1.0842959
776,2.7033463,0.19049834
777,1.6723433,1.2956305
778,2.8739772,1.2588207
779,1.5035757,0.6174195
780,2.8859105,0.9034752
781,2.3412611,1.2005188
782,2.8449054,1.4378612
783,2.0990572,0.7613485
784,2.4206944,1.1659132
785,3.0895166,1.2975827
786,1.7053925,1.0574515
787,1.7253473,1.036799
788,2.3990257,1.0845151
789,1.6346952,1.3384653
790,2.1120896,1.2494905
791,2.1372323,1.099006
792,1.0768952,0.86342347
793,1.9360229,1.4095846
794,2.3030822,1.0130603
795,2.1842694,1.0461953
796,2.7456481,1.2351763
797,3.0968678,1.2644242
798,0.9430912,0.21039233
799,2.6372232,1.1749494
800,2.6136136,1.146153
801,2.4998457,1.2034153
802,2.815886,1.0550399
803,2.933429,0.795113
804,2.0039032,0.82895416
805,3.0403585,1.3873918
806,1.9430085,1.0457814
807,1.0057149,0.80842394
808,0.26334304,0.8725891
809,1.2682142,1.1124035
810,2.4443362,0.3150043
811,1.6030953,0.975976
812,2.050145,0.92191523
813,2.4463341,1.181615
814,2.1829977,1.2154008
815,3.0091343,0.89214444
816,3.026284,1.3606913
817,2.9322777,1.1558893
818,3.0968678,1.2603531
819,2.6591506,0.62021714
820,1.90715,1.4035121
821,2.2551563,1.1738936
822,0.72856843,0.95532656
823,2.474515,0.9800567
824,2.7559729,0.3929908
825,2.115595,1.313609
826,3.0968678,1.2014134
827,2.5234642,1.432877
828,1.1015056,0.83728975
829,1.3775959,1.0639826
830,1.167372,0.9307291
831,2.9794476,0.6095696
832,2.6447768,1.4346917
833,3.0645442,0.8898421
834,1.9380157,0.47052178
835,1.8788891,0.9949888
836,2.523669,1.1465398
837,3.0399795,1.2653966
838,2.0854106,0.63021463
839,0.91268045,1.1351004
840,2.764784,1.4599653
841,2.3511224,0.8809529
842,2.7264562,1.3814081
843,2.8447018,1.0023584
844,0.5563824,1.1981897
845,1.9632771,1.1263541
846,2.3000498,1.0624752
847,2.0735455,0.8399253
848,2.2570333,0.44742554
849,2.3476877,0.99349374
850,1.9574666,0.9943853
851,2.3726141,1.2782117
852,2.5847087,0.8183093
853,2.384156,1.3952069
854,1.3684019,0.83709884
855,2.5600839,1.1663519
856,1.8704218,0.7284911
857,0.40938053,1.311596
858,2.8230615,1.1892182
859,2.9095607,1.3502783
860,1.39937,0.9594339
861,2.4959278,0.5202926
862,0.5614156,0.71932334
863,3.0162911,0.9400796
864,2.320629,1.0587701
865,0.6400297,0.4780515
866,1.4231608,0.97121924
867,2.883342,0.7161448
868,2.9225934,0.77810323
869,1.4639165,0.6996532
870,3.0215683,0.7730262
871,1.4034109,1.4616972
872,1.1143785,0.94422185
873,1.546294,0.70007384
874,2.732631,1.0540986
875,1.379504,1.1217213
876,2.4658952,0.91238856
877,2.844582,1.0375686
878,2.5528476,0.8884426
879,2.5655246,1.0945119
880,2.2393281,1.0587064
881,2.6570308,1.2341979
882,1.0830362,1.1754727
883,0.71533215,0.35506946
884,1.7668049,1.5784935
885,2.3495164,1.2178974
886,2.6846952,1.29813
887,1.4472995,0.78189224
888,1.9185591,1.1434112
889,1.8950661,0.46782514
890,2.688555,1.000544
891,1.0090302,1.0630951
892,1.0506234,0.69946486
893,2.0400116,1.1653566
894,2.752544,0.9056214
895,1.7856944,0.6022114
896,1.6969765,0.7927655
897,1.7830138,1.2409002
898,1.7682288,0.1973584
899,1.3371992,0.98893595
900,3.0468698,0.791545
901,0.88376456,1.3907272
902,2.4579647,0.69977516
903,1.0974329,1.0098754
904,3.09056,1.041435
905,2.4462755,0.6734385
906,1.7405262,0.6402381
907,2.6509478,1.2636439
908,2.8991497,0.9002993
909,2.8192701,0.84950125
910,2.4588943,0.5536918
911,2.1071694,0.30005562
912,2.143209,0.5129444
913,1.489073,0.8072112
914,2.3109832,1.2887849
915,1.1617992,0.9707509
916,2.7136984,0.658425
917,2.7106228,0.32101813
918,2.252453,1.2371547
919,2.8875072,0.434668
920,3.0580509,0.8807571
921,2.896474,1.0783306
922,2.336808,1.1364189
923,2.0936081,1.1150748
924,2.018717,0.8459265
925,2.884699,0.9698831
926,3.0219128,0.8597491
927,2.2882152,1.1567979
928,2.7685301,0.97953683
929,2.7176442,0.71452636
930,2.217051,0.43033862
931,1.3937213,0.7691081
932,2.145186,1.5275153
933,1.6730155,0.99651724
934,0.97500676,1.0596461
935,1.4902414,1.1565309
936,1.8541344,0.71622574
937,1.8298331,0.5697579
938,1.8903086,1.1215384
939,2.0144908,1.4000001
940,2.6818,0.7657296
941,0.899885,1.2371862
942,1.8117968,1.4910848
943,1.671911,1.0026459
944,2.380825,0.2511685
945,2.9759386,0.9062632
946,2.6722975,0.9875402
947,1.2332785,0.9220331
948,2.532444,1.0452483
949,2.3085728,1.2903917
950,2.1633263,0.48336428
951,2.9144766,0.9784061
952,1.8815856,1.0870756
953,1.6783189,0.9985703
954,2.9994226,1.2561612
955,1.1595687,1.0050375
956,2.3124478,1.1697272
957,1.8608041,0.34593117
958,2.472187,0.7498143
959,1.7104363,1.0210555
960,1.4280053,0.34727424
961,3.0392103,1.0420113
962,1.2169069,0.9030865
963,2.1793113,0.84907126
964,3.0607648,0.3462015
965,1.0105834,1.0888592
966,2.7498684,1.040391
967,1.859757,0.89070684
968,2.8773649,0.94130045
969,2.3722034,1.2294533
970,1.1464853,1.0713863
971,1.2369105,0.91631144
972,3.0711632,0.39374933
973,2.6651042,1.1681824
974,2.8545175,1.2759115
975,2.653027,0.8864931
976,2.3997858,0.5072858
977,0.60403955,0.9561956
978,2.7070632,0.85483617
979,1.983331,0.62010366
980,1.2381984,0.8833653
981,2.5656874,0.7752226
982,2.743987,1.1301905
983,1.8419986,1.0053504
984,0.87085736,1.2584422
985,1.6583456,1.1862794
986,2.8336241,0.78714496
987,1.9910839,0.9926288
988,1.915163,1.4018365
989,3.0097861,0.9233767
990,2.9896822,0.42874473
991,2.7183495,0.923684
992,1.1030096,0.9987532
993,2.6266017,1.0732646
994,0.784932,1.1613458
995,3.0890346,1.1797574
996,1.1647105,0.68661696
997,2.3678737,0.8418172
998,1.9498703,0.6623128
999,1.7388644,1.157904
1000,2.946491,1.1133424
1001,2.4259987,0.9023153
1002,1.0553486,1.1899518
1003,2.993232,0.9399033
1004,2.4260218,0.44883618
1005,1.2421684,0.6642964
1006,2.611311,1.2402066
1007,1.5609192,0.91982794
1008,2.3211355,1.3145589
1009,2.6876388,0.7255094
1010,2.249787,0.86866754
1011,3.0887256,1.1431688
1012,3.0968678,1.4125541
1013,2.2112129,1.0898111
1014,2.5890212,0.74063987
1015,2.2525902,0.70992637
